qid,text,answer,source,text_norm
PSS_2,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night?",Physical,Human27,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night"
PSS_2,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night?",Physical,Human28,"During the past month, how long (in minutes) has it usually taken you to fall asleep each night"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human01,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human02,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human03,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human04,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human05,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human06,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human07,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human08,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human09,"During the past month, what time have you usually gotten up in the morning"
PSS_3,"During the past month, what time have you usually gotten up in the morning?",Physical,Human10,"During the past month, what time have you usually gotten up in the morning"
