qid,text,answer,source,text_norm
PWB_3,"Some people wander aimlessly through life, but I am not one of them.4",Spiritual,Human26,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.4",Spiritual,Human27,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.4",Environmental,Human28,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Emotional,Human01,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Emotional,Human02,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human03,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human04,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human05,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human06,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human07,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Emotional,Human08,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Occupational,Human09,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human10,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human11,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Intellectual,Human12,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Emotional,Human13,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Intellectual,Human14,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Intellectual,Human15,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Occupational,Human16,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human17,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Emotional,Human18,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Occupational,Human19,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human20,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human21,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human22,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Occupational,Human23,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Occupational,Human24,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human25,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human26,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human27,"Some people wander aimlessly through life, but I am not one of them"
PWB_3,"Some people wander aimlessly through life, but I am not one of them.5",Spiritual,Human28,"Some people wander aimlessly through life, but I am not one of them"
PWB_4,The demands of everyday life often get me down.,Emotional,Human01,The demands of everyday life often get me down
PWB_4,The demands of everyday life often get me down.,Emotional,Human02,The demands of everyday life often get me down
PWB_4,The demands of everyday life often get me down.,Social,Human03,The demands of everyday life often get me down
PWB_4,The demands of everyday life often get me down.,Occupational,Human04,The demands of everyday life often get me down
