qid,text,Emotional,Environmental,Financial,Intellectual,Occupational,Physical,Social,Spiritual
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,2
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,0
PWS_13,I always look on the bright side of things.,0,0,0,0,0,0,0,1
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,0
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,0
PWS_13,I always look on the bright side of things.,3,0,0,2,0,0,0,1
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,0
PWS_13,I always look on the bright side of things.,3,0,0,1,0,0,0,2
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,2
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,0
PWS_13,I always look on the bright side of things.,2,0,0,0,0,0,0,1
PWS_13,I always look on the bright side of things.,2,0,0,3,0,1,0,0
PWS_13,I always look on the bright side of things.,2,0,0,0,0,0,0,1
PWS_13,I always look on the bright side of things.,1,0,0,0,0,0,0,0
PWS_13,I always look on the bright side of things.,0,2,0,1,3,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,1,0
PWS_14,I sometimes think I am a worthless individual.,3,0,0,0,0,0,2,1
PWS_14,I sometimes think I am a worthless individual.,0,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,2,0,0,1,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,0,1
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,0,1
PWS_14,I sometimes think I am a worthless individual.,4,0,0,1,0,0,3,2
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,1,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,8,4,3,5,1,2,7,6
PWS_14,I sometimes think I am a worthless individual.,1,0,0,4,0,0,2,3
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,0,1
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,0,5,1,0,2,0,3,4
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,6,8,4,1,2,5,3,7
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,8,4,3,5,1,2,7,6
PWS_14,I sometimes think I am a worthless individual.,3,0,0,0,0,0,2,1
PWS_14,I sometimes think I am a worthless individual.,0,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,2,0,0,1,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,0,1
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,0,1
PWS_14,I sometimes think I am a worthless individual.,4,0,0,1,0,0,3,2
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,1,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,4,0,0,2,3
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,1,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,2,0,0,0,0,0,0,1
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,2
PWS_14,I sometimes think I am a worthless individual.,0,5,1,0,2,0,3,4
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,1,0,0,0,0,0,0,0
PWS_14,I sometimes think I am a worthless individual.,6,8,4,1,2,5,3,7
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,1,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,0,0,0,1,0,0,0,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,1,0,0,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,1,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,3,8,4,7,6,5,1
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,2,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,0,0,0,1,0,0,3,2
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,1,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,3,0,1,4,5,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,3,1
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,0,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,7,2,4,6,1,3,8,5
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,0,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,0,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,0,0,0,1,0,0,0,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,1,0,0,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,1,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,2,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,0,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,0,0,0,1,0,0,3,2
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,1,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,3,8,4,7,6,5,1
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,1,0,0,3,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,1,0
PWS_15,My friends know they can always confide in me and ask me for advice.,2,0,0,0,0,0,3,1
PWS_15,My friends know they can always confide in me and ask me for advice.,7,2,4,6,1,3,8,5
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,1,0,0,0,0,0,2,0
PWS_15,My friends know they can always confide in me and ask me for advice.,3,0,1,4,5,0,2,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,2,0,0,0,0,1,3,4
PWS_16,My physical health is excellent.,1,0,0,0,0,2,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,1,0,0,0,0,2,0,0
PWS_16,My physical health is excellent.,4,1,0,5,0,6,3,2
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,2,0,0,0,1,0,0
PWS_16,My physical health is excellent.,2,0,1,0,0,3,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,7,2,6,3,5,8,4,1
PWS_16,My physical health is excellent.,7,4,1,3,2,8,6,5
PWS_16,My physical health is excellent.,0,1,0,0,0,2,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,1,0,0,0,0,2,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,2,0,1,0,0,3,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,7,2,6,3,5,8,4,1
PWS_16,My physical health is excellent.,7,4,1,3,2,8,6,5
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,4,1,0,5,0,6,3,2
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,1,0,0,0,0,2,0,0
PWS_16,My physical health is excellent.,2,0,0,0,0,1,3,4
PWS_16,My physical health is excellent.,0,1,0,0,0,2,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,2,0,0,0,1,0,0
PWS_16,My physical health is excellent.,0,0,0,0,0,1,0,0
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,0,0
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,1,0,2,3
PWS_17,Sometimes I don't understand what life is all about.,2,1,0,0,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,4,0,0,2,1,0,3,5
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,2,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,1,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,1,0
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,1,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,2,1,0,0,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,2,4,5,8,7,1,6,3
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,3,0,0,2,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,0
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,1,0
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,2,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,4,0,0,2,1,0,3,5
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,2,1,0,0,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,1,0,2,3
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,0,0
PWS_17,Sometimes I don't understand what life is all about.,2,1,0,0,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,1,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,2,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,1,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,1,5,3,2,6,7,4,8
PWS_17,Sometimes I don't understand what life is all about.,0,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,3,0,0,2,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,0
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,2,0,0,0,3
PWS_17,Sometimes I don't understand what life is all about.,7,2,1,6,3,4,5,8
PWS_17,Sometimes I don't understand what life is all about.,1,5,3,2,6,7,4,8
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,7,2,1,6,3,4,5,8
PWS_17,Sometimes I don't understand what life is all about.,2,0,0,0,0,0,0,1
PWS_17,Sometimes I don't understand what life is all about.,2,4,5,8,7,1,6,3
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_17,Sometimes I don't understand what life is all about.,1,0,0,0,0,0,0,2
PWS_19,"In the past, I have expected the best.",1,0,0,0,0,0,2,0
PWS_19,"In the past, I have expected the best.",4,2,0,0,0,0,1,3
PWS_19,"In the past, I have expected the best.",0,0,1,0,0,0,0,2
PWS_19,"In the past, I have expected the best.",2,0,0,3,1,0,0,0
PWS_19,"In the past, I have expected the best.",2,1,0,0,0,0,0,0
PWS_19,"In the past, I have expected the best.",3,0,0,5,4,2,1,0
PWS_19,"In the past, I have expected the best.",1,0,0,0,0,0,0,2
PWS_19,"In the past, I have expected the best.",2,0,0,1,0,0,0,0
PWS_19,"In the past, I have expected the best.",2,0,0,0,0,0,0,1
PWS_19,"In the past, I have expected the best.",2,0,0,3,0,0,0,1
PWS_19,"In the past, I have expected the best.",0,0,0,0,0,0,0,1
PWS_19,"In the past, I have expected the best.",1,0,0,0,0,0,0,0
PWS_19,"In the past, I have expected the best.",2,0,0,0,0,0,0,1
PWS_19,"In the past, I have expected the best.",1,0,0,0,0,0,0,0
PWS_19,"In the past, I have expected the best.",2,0,0,0,0,0,0,1
